Date [dd.mm.yyyy],Time [hh:mm:ss],,Date / Time,Flow [kg/h],cum. mass [t],Density [kg/dm³],Temperature [°C],el. conductivity [mS/cm],BHP 201 [bar] at 550 m,BHP 201 [bar] at 630 m
12/20/2015,6:25:00,0:05:00,20/12/15 6:25,"1,751.46","2,370.08",1.18,9.76,252.81,70.9,80.13
12/20/2015,6:30:00,0:05:00,20/12/15 6:30,"1,805.72","2,370.23",1.18,9.82,252.42,70.87,80.1
12/20/2015,6:35:00,0:05:00,20/12/15 6:35,"1,809.64","2,370.38",1.18,9.85,252.47,70.85,80.08
12/20/2015,6:40:00,0:05:00,20/12/15 6:40,"1,809.40","2,370.53",1.18,9.89,252.41,70.89,80.12
12/20/2015,6:45:00,0:05:00,20/12/15 6:45,"1,810.77","2,370.68",1.18,9.91,252.32,70.87,80.1
12/20/2015,6:50:00,0:05:00,20/12/15 6:50,"1,806.59","2,370.83",1.18,9.93,252.2,70.88,80.11
12/20/2015,6:55:00,0:05:00,20/12/15 6:55,"1,805.13","2,370.98",1.18,9.93,252.29,70.89,80.12
12/20/2015,7:00:00,0:05:00,20/12/15 7:00,"1,802.30","2,371.13",1.18,9.95,252.35,70.88,80.11
12/20/2015,7:05:00,0:05:00,20/12/15 7:05,"1,801.81","2,371.28",1.18,9.97,252.16,70.92,80.15
12/20/2015,7:10:00,0:05:00,20/12/15 7:10,"1,799.21","2,371.43",1.18,9.96,252.17,70.88,80.11
12/20/2015,7:15:00,0:05:00,20/12/15 7:15,"1,803.35","2,371.58",1.18,9.96,252.25,70.88,80.11
12/20/2015,7:20:00,0:05:00,20/12/15 7:20,"1,802.90","2,371.73",1.18,9.98,252.21,70.89,80.12
12/20/2015,7:25:00,0:05:00,20/12/15 7:25,"1,801.39","2,371.88",1.18,10,252.2,70.88,80.11
12/20/2015,7:30:00,0:05:00,20/12/15 7:30,"1,801.06","2,372.03",1.18,10.02,252.2,70.89,80.12
12/20/2015,7:35:00,0:05:00,20/12/15 7:35,"1,796.40","2,372.18",1.18,10.04,252.07,70.88,80.11
12/20/2015,7:40:00,0:05:00,20/12/15 7:40,"1,790.19","2,372.33",1.18,10.04,252.02,70.91,80.14
12/20/2015,7:45:00,0:05:00,20/12/15 7:45,"1,783.23","2,372.48",1.18,10.04,252.06,70.94,80.17
12/20/2015,7:50:00,0:05:00,20/12/15 7:50,"1,781.39","2,372.62",1.18,10.05,252.12,70.92,80.15
12/20/2015,7:55:00,0:05:00,20/12/15 7:55,"1,783.07","2,372.77",1.18,10.06,252.19,70.93,80.16
12/20/2015,8:00:00,0:05:00,20/12/15 8:00,"1,776.76","2,372.92",1.18,10.08,252.04,70.95,80.18
12/20/2015,8:05:00,0:05:00,20/12/15 8:05,"1,756.58","2,373.07",1.18,10.1,252,71,80.23
12/20/2015,8:10:00,0:05:00,20/12/15 8:10,"1,731.10","2,373.21",1.18,10.12,252,71.01,80.24
12/20/2015,8:15:00,0:05:00,20/12/15 8:15,"1,719.54","2,373.35",1.18,10.13,252,71,80.23
12/20/2015,8:20:00,0:05:00,20/12/15 8:20,"1,701.43","2,373.50",1.18,10.13,252,71.05,80.28
12/20/2015,8:25:00,0:05:00,20/12/15 8:25,"1,681.82","2,373.64",1.18,10.15,252,71.05,80.28
12/20/2015,8:30:00,0:05:00,20/12/15 8:30,"1,676.20","2,373.77",1.18,10.15,252,71.08,80.31
12/20/2015,8:35:00,0:05:00,20/12/15 8:35,"1,671.93","2,373.91",1.18,10.15,252,71.1,80.33
12/20/2015,8:40:00,0:05:00,20/12/15 8:40,"1,669.61","2,374.05",1.18,10.16,251.99,71.11,80.34
12/20/2015,8:45:00,0:05:00,20/12/15 8:45,"1,665.20","2,374.19",1.18,10.19,251.99,71.07,80.3
12/20/2015,8:50:00,0:05:00,20/12/15 8:50,"1,666.82","2,374.33",1.18,10.23,251.97,71.1,80.33
12/20/2015,8:55:00,0:05:00,20/12/15 8:55,"1,661.71","2,374.47",1.18,10.28,251.82,71.07,80.29
12/20/2015,9:00:00,0:05:00,20/12/15 9:00,"1,666.46","2,374.61",1.18,10.33,251.65,71.06,80.28
12/20/2015,9:05:00,0:05:00,20/12/15 9:05,"1,673.16","2,374.75",1.18,10.37,251.51,71.05,80.27
12/20/2015,9:10:00,0:05:00,20/12/15 9:10,"1,679.46","2,374.89",1.18,10.41,251.4,71.03,80.25
12/20/2015,9:15:00,0:05:00,20/12/15 9:15,"1,683.49","2,375.03",1.18,10.46,251.39,71.04,80.26
12/20/2015,9:20:00,0:05:00,20/12/15 9:20,"1,687.16","2,375.17",1.18,10.51,251.16,71.05,80.27
12/20/2015,9:25:00,0:05:00,20/12/15 9:25,"1,688.65","2,375.31",1.18,10.54,250.8,71.03,80.25
12/20/2015,9:30:00,0:05:00,20/12/15 9:30,"1,691.12","2,375.45",1.18,10.51,250.83,71.03,80.25
12/20/2015,9:35:00,0:05:00,20/12/15 9:35,"1,697.68","2,375.59",1.18,10.51,250.97,71.03,80.25
12/20/2015,9:40:00,0:05:00,20/12/15 9:40,"1,702.29","2,375.73",1.18,10.52,250.92,71.03,80.25
12/20/2015,9:45:00,0:05:00,20/12/15 9:45,"1,705.58","2,375.87",1.18,10.53,250.86,71.04,80.26
12/20/2015,9:50:00,0:05:00,20/12/15 9:50,"1,707.89","2,376.01",1.18,10.55,250.92,70.98,80.2
12/20/2015,9:55:00,0:05:00,20/12/15 9:55,"1,692.93","2,376.15",1.18,10.6,251.07,70.91,80.13
12/20/2015,10:00:00,0:05:00,20/12/15 10:00,"1,704.85","2,376.30",1.18,10.84,251.94,70.94,80.16
12/20/2015,10:05:00,0:05:00,20/12/15 10:05,"1,708.26","2,376.44",1.17,11.06,250.47,70.94,80.16
12/20/2015,10:10:00,0:05:00,20/12/15 10:10,"1,710.68","2,376.58",1.18,11.05,249.86,70.91,80.13
12/20/2015,10:15:00,0:05:00,20/12/15 10:15,"1,712.78","2,376.72",1.18,10.96,249.8,70.95,80.17
12/20/2015,10:20:00,0:05:00,20/12/15 10:20,"1,712.87","2,376.87",1.18,10.87,249.91,70.93,80.15
12/20/2015,10:25:00,0:05:00,20/12/15 10:25,"1,709.29","2,377.01",1.18,10.83,250.3,70.94,80.16
12/20/2015,10:30:00,0:05:00,20/12/15 10:30,"1,711.30","2,377.15",1.18,10.83,250.33,70.93,80.15
12/20/2015,10:35:00,0:05:00,20/12/15 10:35,"1,718.31","2,377.29",1.18,10.83,250.26,70.9,80.12
12/20/2015,10:40:00,0:05:00,20/12/15 10:40,"1,719.32","2,377.44",1.18,10.82,250.24,70.91,80.13
12/20/2015,10:45:00,0:05:00,20/12/15 10:45,"1,718.44","2,377.58",1.18,10.83,250.21,70.9,80.12
12/20/2015,10:50:00,0:05:00,20/12/15 10:50,"1,722.52","2,377.72",1.18,10.83,250.22,70.91,80.13
12/20/2015,10:55:00,0:05:00,20/12/15 10:55,"1,725.22","2,377.87",1.18,10.83,250.22,70.91,80.13
12/20/2015,11:00:00,0:05:00,20/12/15 11:00,"1,726.01","2,378.01",1.18,10.83,250.19,70.9,80.12
12/20/2015,11:05:00,0:05:00,20/12/15 11:05,"1,726.31","2,378.15",1.18,10.83,250.25,70.89,80.11
12/20/2015,11:10:00,0:05:00,20/12/15 11:10,"1,726.29","2,378.30",1.18,10.83,250.32,70.87,80.09
12/20/2015,11:15:00,0:05:00,20/12/15 11:15,"1,725.62","2,378.44",1.18,10.83,250.27,70.87,80.09
12/20/2015,11:20:00,0:05:00,20/12/15 11:20,"1,725.32","2,378.58",1.18,10.83,250.36,70.84,80.06
12/20/2015,11:25:00,0:05:00,20/12/15 11:25,"1,731.26","2,378.73",1.18,10.84,250.2,70.87,80.09
12/20/2015,11:30:00,0:05:00,20/12/15 11:30,"1,729.82","2,378.87",1.18,10.83,250.3,70.88,80.1
12/20/2015,11:35:00,0:05:00,20/12/15 11:35,"1,730.35","2,379.02",1.18,10.84,250.19,70.91,80.13
12/20/2015,11:40:00,0:05:00,20/12/15 11:40,"1,727.33","2,379.16",1.18,10.84,250.32,70.87,80.09
12/20/2015,11:45:00,0:05:00,20/12/15 11:45,"1,727.99","2,379.30",1.18,10.86,250.28,70.89,80.11
12/20/2015,11:50:00,0:05:00,20/12/15 11:50,"1,733.53","2,379.45",1.18,10.86,249.99,70.9,80.12
12/20/2015,11:55:00,0:05:00,20/12/15 11:55,"1,726.34","2,379.59",1.17,10.67,248.9,70.89,80.11
12/20/2015,12:00:00,0:05:00,20/12/15 12:00,"1,721.23","2,379.74",1.17,10.6,251.13,70.85,80.07
12/20/2015,12:05:00,0:05:00,20/12/15 12:05,"1,729.02","2,379.88",1.17,10.8,250.4,70.88,80.1
12/20/2015,12:10:00,0:05:00,20/12/15 12:10,"1,729.20","2,380.02",1.17,10.8,249.78,70.87,80.09
12/20/2015,12:15:00,0:05:00,20/12/15 12:15,"1,726.84","2,380.17",1.17,10.76,249.9,70.88,80.1
12/20/2015,12:20:00,0:05:00,20/12/15 12:20,"1,720.87","2,380.31",1.17,10.74,250.03,70.86,80.08
12/20/2015,12:25:00,0:05:00,20/12/15 12:25,"1,722.40","2,380.45",1.17,10.77,250.17,70.85,80.07
12/20/2015,12:30:00,0:05:00,20/12/15 12:30,"1,722.25","2,380.60",1.17,10.82,249.99,70.89,80.11
12/20/2015,12:35:00,0:05:00,20/12/15 12:35,"1,720.62","2,380.74",1.17,10.83,249.78,70.87,80.09
12/20/2015,12:40:00,0:05:00,20/12/15 12:40,"1,720.05","2,380.88",1.17,10.83,249.77,70.89,80.11
12/20/2015,12:45:00,0:05:00,20/12/15 12:45,"1,719.16","2,381.03",1.17,10.83,249.72,70.89,80.11
12/20/2015,12:50:00,0:05:00,20/12/15 12:50,"1,719.95","2,381.17",1.17,10.84,249.61,70.86,80.08
12/20/2015,12:55:00,0:05:00,20/12/15 12:55,"1,723.91","2,381.31",1.17,10.83,249.54,70.88,80.1
12/20/2015,13:00:00,0:05:00,20/12/15 13:00,"1,722.66","2,381.46",1.17,10.81,249.49,70.86,80.08
12/20/2015,13:05:00,0:05:00,20/12/15 13:05,"1,718.88","2,381.60",1.17,10.8,249.57,70.89,80.11
12/20/2015,13:10:00,0:05:00,20/12/15 13:10,"1,718.71","2,381.74",1.17,10.79,249.4,70.86,80.08
12/20/2015,13:15:00,0:05:00,20/12/15 13:15,"1,713.15","2,381.88",1.17,10.77,249.38,70.85,80.07
12/20/2015,13:20:00,0:05:00,20/12/15 13:20,"1,711.38","2,382.03",1.17,10.77,249.38,70.88,80.09
12/20/2015,13:25:00,0:05:00,20/12/15 13:25,"1,711.90","2,382.17",1.17,10.77,249.18,70.85,80.06
12/20/2015,13:30:00,0:05:00,20/12/15 13:30,"1,712.36","2,382.31",1.17,10.77,249.09,70.84,80.05
12/20/2015,13:35:00,0:05:00,20/12/15 13:35,"1,712.63","2,382.45",1.17,10.77,249.06,70.86,80.07
12/20/2015,13:40:00,0:05:00,20/12/15 13:40,"1,715.46","2,382.60",1.17,10.78,248.9,70.86,80.07
12/20/2015,13:45:00,0:05:00,20/12/15 13:45,"1,704.86","2,382.74",1.17,10.76,248.88,70.83,80.04
12/20/2015,13:50:00,0:05:00,20/12/15 13:50,"1,704.32","2,382.88",1.17,10.74,248.88,70.84,80.05
12/20/2015,13:55:00,0:05:00,20/12/15 13:55,"1,706.81","2,383.02",1.17,10.75,249.01,70.83,80.04
12/20/2015,14:00:00,0:05:00,20/12/15 14:00,"1,705.53","2,383.16",1.17,10.76,248.93,70.84,80.05
12/20/2015,14:05:00,0:05:00,20/12/15 14:05,"1,701.83","2,383.31",1.17,10.74,248.85,70.84,80.05
12/20/2015,14:10:00,0:05:00,20/12/15 14:10,"1,703.04","2,383.45",1.17,10.72,248.94,70.85,80.06
12/20/2015,14:15:00,0:05:00,20/12/15 14:15,"1,690.76","2,383.59",1.17,10.7,249.03,70.84,80.05
12/20/2015,14:20:00,0:05:00,20/12/15 14:20,"1,679.35","2,383.73",1.17,10.72,249.04,70.85,80.06
12/20/2015,14:25:00,0:05:00,20/12/15 14:25,"1,674.55","2,383.87",1.17,10.71,249,70.86,80.07
12/20/2015,14:30:00,0:05:00,20/12/15 14:30,"1,668.57","2,384.01",1.17,10.71,249.05,70.86,80.07
12/20/2015,14:35:00,0:05:00,20/12/15 14:35,"1,656.60","2,384.14",1.17,10.71,249.01,70.89,80.1
12/20/2015,14:40:00,0:05:00,20/12/15 14:40,"1,651.95","2,384.28",1.17,10.7,248.98,70.93,80.14
12/20/2015,14:45:00,0:05:00,20/12/15 14:45,"1,641.89","2,384.42",1.17,10.7,249.06,70.87,80.08
12/20/2015,14:50:00,0:05:00,20/12/15 14:50,"1,634.34","2,384.55",1.17,10.7,249.17,70.9,80.11
12/20/2015,14:55:00,0:05:00,20/12/15 14:55,"1,625.52","2,384.69",1.17,10.72,249.16,70.91,80.12
12/20/2015,15:00:00,0:05:00,20/12/15 15:00,"1,613.81","2,384.82",1.17,10.74,249.09,70.89,80.1
12/20/2015,15:05:00,0:05:00,20/12/15 15:05,"1,607.16","2,384.96",1.17,10.74,248.98,70.89,80.1
12/20/2015,15:10:00,0:05:00,20/12/15 15:10,"1,604.65","2,385.09",1.17,10.73,248.91,70.92,80.13
12/20/2015,15:15:00,0:05:00,20/12/15 15:15,"1,595.16","2,385.22",1.17,10.7,248.94,70.89,80.1
12/20/2015,15:20:00,0:05:00,20/12/15 15:20,"1,593.18","2,385.36",1.17,10.7,249.03,70.92,80.13
12/20/2015,15:25:00,0:05:00,20/12/15 15:25,"1,587.34","2,385.49",1.17,10.68,248.99,70.89,80.1
12/20/2015,15:30:00,0:05:00,20/12/15 15:30,"1,580.07","2,385.62",1.17,10.69,249.17,70.89,80.1
12/20/2015,15:35:00,0:05:00,20/12/15 15:35,"1,576.34","2,385.75",1.17,10.7,249.06,70.87,80.08
12/20/2015,15:40:00,0:05:00,20/12/15 15:40,"1,571.86","2,385.88",1.17,10.7,249.04,70.88,80.09
12/20/2015,15:45:00,0:05:00,20/12/15 15:45,"1,568.18","2,386.01",1.17,10.7,249,70.87,80.08
12/20/2015,15:50:00,0:05:00,20/12/15 15:50,"1,565.61","2,386.14",1.17,10.7,249.15,70.88,80.09
12/20/2015,15:55:00,0:05:00,20/12/15 15:55,"1,561.39","2,386.27",1.17,10.7,249.12,70.88,80.09
12/20/2015,16:00:00,0:05:00,20/12/15 16:00,"1,563.95","2,386.40",1.17,10.69,249.05,70.88,80.09
12/20/2015,16:05:00,0:05:00,20/12/15 16:05,"1,558.15","2,386.53",1.17,10.68,249.13,70.86,80.07
12/20/2015,16:10:00,0:05:00,20/12/15 16:10,"1,561.19","2,386.66",1.17,10.67,249.1,70.84,80.04
12/20/2015,16:15:00,0:05:00,20/12/15 16:15,"1,568.98","2,386.79",1.17,10.67,249.15,70.82,80.02
12/20/2015,16:20:00,0:05:00,20/12/15 16:20,"1,596.61","2,386.93",1.17,10.65,249.09,70.82,80.02
12/20/2015,16:25:00,0:05:00,20/12/15 16:25,"1,600.54","2,387.06",1.17,10.73,250.38,70.84,80.05
12/20/2015,16:30:00,0:05:00,20/12/15 16:30,"1,606.30","2,387.19",1.17,10.8,249.48,70.83,80.04
12/20/2015,16:35:00,0:05:00,20/12/15 16:35,"1,620.35","2,387.33",1.17,10.76,249.46,70.82,80.03
12/20/2015,16:40:00,0:05:00,20/12/15 16:40,"1,629.25","2,387.46",1.17,10.72,249.49,70.82,80.03
12/20/2015,16:45:00,0:05:00,20/12/15 16:45,"1,631.78","2,387.60",1.17,10.7,249.58,70.82,80.03
12/20/2015,16:50:00,0:05:00,20/12/15 16:50,"1,631.36","2,387.73",1.17,10.69,249.67,70.81,80.02
12/20/2015,16:55:00,0:05:00,20/12/15 16:55,"1,628.28","2,387.87",1.17,10.69,249.59,70.8,80.01
12/20/2015,17:00:00,0:05:00,20/12/15 17:00,"1,627.90","2,388.01",1.17,10.67,249.64,70.82,80.03
12/20/2015,17:05:00,0:05:00,20/12/15 17:05,"1,634.46","2,388.14",1.17,10.67,249.73,70.82,80.03
12/20/2015,17:10:00,0:05:00,20/12/15 17:10,"1,641.93","2,388.28",1.17,10.66,249.69,70.81,80.02
12/20/2015,17:15:00,0:05:00,20/12/15 17:15,"1,639.93","2,388.41",1.17,10.63,249.74,70.8,80.01
12/20/2015,17:20:00,0:05:00,20/12/15 17:20,"1,680.48","2,388.55",1.17,10.63,249.7,70.96,80.17
12/20/2015,17:25:00,0:05:00,20/12/15 17:25,"1,680.62","2,388.69",1.17,10.61,249.78,71,80.21
12/20/2015,17:30:00,0:05:00,20/12/15 17:30,"1,673.35","2,388.83",1.17,10.61,249.77,70.99,80.2
12/20/2015,17:35:00,0:05:00,20/12/15 17:35,"1,669.21","2,388.97",1.17,10.58,249.79,71.03,80.24
12/20/2015,17:40:00,0:05:00,20/12/15 17:40,"1,668.14","2,389.11",1.17,10.57,249.9,70.99,80.2
12/20/2015,17:45:00,0:05:00,20/12/15 17:45,"1,666.17","2,389.25",1.17,10.57,249.98,70.99,80.2
12/20/2015,17:50:00,0:05:00,20/12/15 17:50,"1,665.87","2,389.39",1.17,10.58,249.92,70.99,80.2
12/20/2015,17:55:00,0:05:00,20/12/15 17:55,"1,663.74","2,389.53",1.17,10.58,249.87,70.96,80.17
12/20/2015,18:00:00,0:05:00,20/12/15 18:00,"1,663.06","2,389.67",1.17,10.55,249.91,70.99,80.2
12/20/2015,18:05:00,0:05:00,20/12/15 18:05,"1,660.39","2,389.80",1.17,10.54,249.97,70.98,80.19
12/20/2015,18:10:00,0:05:00,20/12/15 18:10,"1,663.03","2,389.94",1.17,10.52,250.03,71.01,80.22
12/20/2015,18:15:00,0:05:00,20/12/15 18:15,"1,663.80","2,390.08",1.17,10.5,250.06,71,80.21
12/20/2015,18:20:00,0:05:00,20/12/15 18:20,"1,662.60","2,390.22",1.17,10.49,250.18,70.99,80.2
12/20/2015,18:25:00,0:05:00,20/12/15 18:25,"1,664.57","2,390.36",1.17,10.48,250.23,71,80.21
12/20/2015,18:30:00,0:05:00,20/12/15 18:30,"1,667.66","2,390.50",1.17,10.47,250.21,71,80.21
12/20/2015,18:35:00,0:05:00,20/12/15 18:35,"1,660.17","2,390.63",1.17,10.46,250.29,70.98,80.19
12/20/2015,18:40:00,0:05:00,20/12/15 18:40,"1,642.38","2,390.77",1.17,10.46,250.38,71.02,80.23
12/20/2015,18:45:00,0:05:00,20/12/15 18:45,"1,625.11","2,390.91",1.17,10.47,250.37,71.06,80.27
12/20/2015,18:50:00,0:05:00,20/12/15 18:50,"1,624.43","2,391.04",1.17,10.47,250.18,71.02,80.23
12/20/2015,18:55:00,0:05:00,20/12/15 18:55,"1,623.75","2,391.18",1.17,10.46,250.19,71.05,80.26
12/20/2015,19:00:00,0:05:00,20/12/15 19:00,"1,618.85","2,391.31",1.17,10.46,250.34,71.05,80.26
12/20/2015,19:05:00,0:05:00,20/12/15 19:05,"1,608.82","2,391.44",1.17,10.46,250.27,71.04,80.25
12/20/2015,19:10:00,0:05:00,20/12/15 19:10,"1,605.49","2,391.58",1.17,10.46,250.35,71.05,80.26
12/20/2015,19:15:00,0:05:00,20/12/15 19:15,"1,604.84","2,391.71",1.17,10.46,250.35,71.06,80.27
12/20/2015,19:20:00,0:05:00,20/12/15 19:20,"1,603.43","2,391.84",1.17,10.47,250.31,71.04,80.25
12/20/2015,19:25:00,0:05:00,20/12/15 19:25,"1,603.06","2,391.98",1.17,10.48,250.28,71.05,80.26
12/20/2015,19:30:00,0:05:00,20/12/15 19:30,"1,606.85","2,392.11",1.17,10.47,250.17,71.04,80.25
12/20/2015,19:35:00,0:05:00,20/12/15 19:35,"1,602.66","2,392.25",1.17,10.46,250.2,71.04,80.25
12/20/2015,19:40:00,0:05:00,20/12/15 19:40,"1,602.65","2,392.38",1.17,10.48,250.2,71.05,80.26
12/20/2015,19:45:00,0:05:00,20/12/15 19:45,"1,597.36","2,392.51",1.17,10.49,250.17,71.05,80.26
12/20/2015,19:50:00,0:05:00,20/12/15 19:50,"1,594.49","2,392.64",1.17,10.52,250.08,71.06,80.27
12/20/2015,19:55:00,0:05:00,20/12/15 19:55,"1,594.06","2,392.78",1.17,10.52,250.04,71.07,80.28
12/20/2015,20:00:00,0:05:00,20/12/15 20:00,"1,595.39","2,392.91",1.17,10.53,250.01,71.05,80.26
12/20/2015,20:05:00,0:05:00,20/12/15 20:05,"1,595.55","2,393.04",1.17,10.54,249.98,71.03,80.24
12/20/2015,20:10:00,0:05:00,20/12/15 20:10,"1,596.42","2,393.18",1.17,10.55,249.97,71.04,80.25
12/20/2015,20:15:00,0:05:00,20/12/15 20:15,"1,591.87","2,393.31",1.17,10.56,249.99,71.03,80.24
12/20/2015,20:20:00,0:05:00,20/12/15 20:20,"1,591.11","2,393.44",1.17,10.58,249.9,71.03,80.24
12/20/2015,20:25:00,0:05:00,20/12/15 20:25,"1,590.20","2,393.57",1.17,10.6,249.81,71.04,80.25
12/20/2015,20:30:00,0:05:00,20/12/15 20:30,"1,596.20","2,393.71",1.17,10.6,249.76,71.05,80.26
12/20/2015,20:35:00,0:05:00,20/12/15 20:35,"1,592.54","2,393.84",1.17,10.58,249.74,71.06,80.27
12/20/2015,20:40:00,0:05:00,20/12/15 20:40,"1,588.59","2,393.97",1.17,10.58,249.78,71.05,80.26
12/20/2015,20:45:00,0:05:00,20/12/15 20:45,"1,585.51","2,394.10",1.17,10.6,249.75,71.02,80.23
12/20/2015,20:50:00,0:05:00,20/12/15 20:50,"1,586.80","2,394.23",1.17,10.61,249.75,71.03,80.24
12/20/2015,20:55:00,0:05:00,20/12/15 20:55,"1,585.76","2,394.37",1.17,10.61,249.74,71.05,80.26
12/20/2015,21:00:00,0:05:00,20/12/15 21:00,"1,581.41","2,394.50",1.17,10.61,249.65,71.06,80.27
12/20/2015,21:05:00,0:05:00,20/12/15 21:05,"1,579.12","2,394.63",1.17,10.6,249.69,71.06,80.27
12/20/2015,21:10:00,0:05:00,20/12/15 21:10,"1,577.87","2,394.76",1.17,10.59,249.77,71.03,80.24
12/20/2015,21:15:00,0:05:00,20/12/15 21:15,"1,580.25","2,394.89",1.17,10.61,249.75,71.06,80.27
12/20/2015,21:20:00,0:05:00,20/12/15 21:20,"1,581.84","2,395.02",1.17,10.59,249.67,71.04,80.25
12/20/2015,21:25:00,0:05:00,20/12/15 21:25,"1,578.62","2,395.15",1.17,10.59,249.8,71.05,80.26
12/20/2015,21:30:00,0:05:00,20/12/15 21:30,"1,579.64","2,395.29",1.17,10.61,249.76,71.07,80.28
12/20/2015,21:35:00,0:05:00,20/12/15 21:35,"1,579.06","2,395.42",1.17,10.59,249.69,71.05,80.26
12/20/2015,21:40:00,0:05:00,20/12/15 21:40,"1,577.44","2,395.55",1.17,10.59,249.8,71.03,80.24
12/20/2015,21:45:00,0:05:00,20/12/15 21:45,"1,576.76","2,395.68",1.17,10.59,249.8,71.02,80.23
12/20/2015,21:50:00,0:05:00,20/12/15 21:50,"1,574.79","2,395.81",1.17,10.59,249.8,71.03,80.24
12/20/2015,21:55:00,0:05:00,20/12/15 21:55,"1,576.53","2,395.94",1.17,10.58,249.68,71.04,80.25
12/20/2015,22:00:00,0:05:00,20/12/15 22:00,"1,571.51","2,396.07",1.17,10.57,249.82,71.05,80.26
12/20/2015,22:05:00,0:05:00,20/12/15 22:05,"1,564.83","2,396.20",1.17,10.58,249.82,70.99,80.2
12/20/2015,22:10:00,0:05:00,20/12/15 22:10,"1,568.58","2,396.33",1.17,10.58,249.81,71.02,80.23
12/20/2015,22:15:00,0:05:00,20/12/15 22:15,"1,574.74","2,396.46",1.17,10.58,249.79,71.03,80.24
12/20/2015,22:20:00,0:05:00,20/12/15 22:20,"1,571.50","2,396.59",1.17,10.58,249.8,71.03,80.24
12/20/2015,22:25:00,0:05:00,20/12/15 22:25,"1,571.48","2,396.73",1.17,10.58,249.8,71.05,80.26
12/20/2015,22:30:00,0:05:00,20/12/15 22:30,"1,569.00","2,396.86",1.17,10.59,249.8,71.03,80.24
12/20/2015,22:35:00,0:05:00,20/12/15 22:35,"1,564.29","2,396.99",1.17,10.6,249.75,71.04,80.25
12/20/2015,22:40:00,0:05:00,20/12/15 22:40,"1,566.71","2,397.12",1.17,10.6,249.67,71.04,80.25
12/20/2015,22:45:00,0:05:00,20/12/15 22:45,"1,565.49","2,397.25",1.17,10.58,249.76,71.03,80.24
12/20/2015,22:50:00,0:05:00,20/12/15 22:50,"1,562.27","2,397.38",1.17,10.59,249.8,71.03,80.24
12/20/2015,22:55:00,0:05:00,20/12/15 22:55,"1,563.91","2,397.51",1.17,10.59,249.71,71.03,80.24
12/20/2015,23:00:00,0:05:00,20/12/15 23:00,"1,560.76","2,397.64",1.17,10.58,249.73,71.04,80.25
12/20/2015,23:05:00,0:05:00,20/12/15 23:05,"1,553.73","2,397.77",1.17,10.58,249.79,71.02,80.23
12/20/2015,23:10:00,0:05:00,20/12/15 23:10,"1,559.08","2,397.90",1.17,10.58,249.8,71.03,80.24
12/20/2015,23:15:00,0:05:00,20/12/15 23:15,"1,560.33","2,398.03",1.17,10.59,249.82,71.02,80.23
12/20/2015,23:20:00,0:05:00,20/12/15 23:20,"1,558.97","2,398.16",1.17,10.59,249.8,71.05,80.26
12/20/2015,23:25:00,0:05:00,20/12/15 23:25,"1,553.98","2,398.28",1.17,10.59,249.8,71.02,80.23
12/20/2015,23:30:00,0:05:00,20/12/15 23:30,"1,554.93","2,398.41",1.17,10.6,249.79,71.03,80.24
12/20/2015,23:35:00,0:05:00,20/12/15 23:35,"1,553.63","2,398.54",1.17,10.61,249.79,71.03,80.24
12/20/2015,23:40:00,0:05:00,20/12/15 23:40,"1,555.39","2,398.67",1.17,10.61,249.76,71.02,80.23
12/20/2015,23:45:00,0:05:00,20/12/15 23:45,"1,563.75","2,398.80",1.17,10.61,249.6,71.01,80.22
12/20/2015,23:50:00,0:05:00,20/12/15 23:50,"1,560.12","2,398.93",1.17,10.61,249.69,71.05,80.26
12/20/2015,23:55:00,0:05:00,20/12/15 23:55,"1,559.92","2,399.06",1.17,10.61,249.62,71.04,80.25
12/21/2015,0:00:00,0:05:00,21/12/15 0:00,"1,566.71","2,399.19",1.17,10.61,249.62,70.99,80.2
12/21/2015,0:05:00,0:05:00,21/12/15 0:05,"1,570.10","2,399.32",1.17,10.61,249.59,70.99,80.2
12/21/2015,0:10:00,0:05:00,21/12/15 0:10,"1,570.04","2,399.45",1.17,10.61,249.66,71,80.21
12/21/2015,0:15:00,0:05:00,21/12/15 0:15,"1,567.90","2,399.58",1.17,10.61,249.64,71,80.21
12/21/2015,0:20:00,0:05:00,21/12/15 0:20,"1,562.61","2,399.71",1.17,10.6,249.59,70.98,80.19
12/21/2015,0:25:00,0:05:00,21/12/15 0:25,"1,561.29","2,399.84",1.17,10.59,249.78,71,80.21
12/21/2015,0:30:00,0:05:00,21/12/15 0:30,"1,561.25","2,399.97",1.17,10.6,249.69,70.98,80.19
12/21/2015,0:35:00,0:05:00,21/12/15 0:35,"1,562.09","2,400.10",1.17,10.59,249.74,70.96,80.17
12/21/2015,0:40:00,0:05:00,21/12/15 0:40,"1,565.57","2,400.23",1.17,10.58,249.69,71.01,80.22
12/21/2015,0:45:00,0:05:00,21/12/15 0:45,"1,562.98","2,400.36",1.17,10.58,249.76,70.99,80.2
12/21/2015,0:50:00,0:05:00,21/12/15 0:50,"1,561.26","2,400.49",1.17,10.58,249.79,70.97,80.18
12/21/2015,0:55:00,0:05:00,21/12/15 0:55,"1,561.23","2,400.62",1.17,10.58,249.79,70.99,80.2
12/21/2015,1:00:00,0:05:00,21/12/15 1:00,"1,560.16","2,400.75",1.17,10.58,249.8,71,80.21
